tokens,act_ind,act_inds,obj_inds,state_with_label
"['Pour', 'the', 'hash', 'brown', 'mixture', 'into', 'your', 'slow', 'cooker', 'and', 'put', 'the', 'cover', 'on', 'Turn', 'the', 'slow', 'cooker', 'on', 'high', 'and', 'leave', 'for', '1', 'to', '1.5', 'hours']",21,"[14, 21]","[[17], []]","[[-0.81484002  0.54295999 -0.89984    ...  0.61906999 21.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 20.
   1.        ]
 [-0.88252002 -0.12418    -0.50915003 ... -0.13541999 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Turn', 'the', 'slow', 'cooker', 'on', 'high', 'and', 'leave', 'for', '1', 'to', '1.5', 'hours', 'After', 'this', 'turn', 'the', 'heat', 'to', 'low', 'and', 'leave', 'it', 'on', 'for', '2.5', 'hours', 'longer']",15,"[15, 21]","[[17], []]","[[-0.08525     0.021085    0.30965    ...  0.2342     15.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 14.
   1.        ]
 [-0.50059998  0.18803     0.05423    ... -0.25255001 13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Turn', 'the', 'slow', 'cooker', 'on', 'high', 'and', 'leave', 'for', '1', 'to', '1.5', 'hours', 'After', 'this', 'turn', 'the', 'heat', 'to', 'low', 'and', 'leave', 'it', 'on', 'for', '2.5', 'hours', 'longer']",21,"[15, 21]","[[3], []]","[[-0.08525     0.021085    0.30965    ...  0.2342     21.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 20.
   1.        ]
 [-0.50059998  0.18803     0.05423    ... -0.25255001 19.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['After', 'this', 'turn', 'the', 'heat', 'to', 'low', 'and', 'leave', 'it', 'on', 'for', '2.5', 'hours', 'longer', 'Turn', 'off', 'slow', 'cooker', 'and', 'serve', 'right', 'away']",15,"[15, 20]","[[18], []]","[[ 0.37711    -0.34470999  0.13405    ... -0.66926998 15.
   1.        ]
 [-0.57058001  0.44183001  0.70102    ...  0.37253001 14.
   1.        ]
 [-0.08525     0.021085    0.30965    ...  0.2342     13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['After', 'this', 'turn', 'the', 'heat', 'to', 'low', 'and', 'leave', 'it', 'on', 'for', '2.5', 'hours', 'longer', 'Turn', 'off', 'slow', 'cooker', 'and', 'serve', 'right', 'away']",20,"[15, 20]","[[-1], []]","[[ 0.37711    -0.34470999  0.13405    ... -0.66926998 20.
   1.        ]
 [-0.57058001  0.44183001  0.70102    ...  0.37253001 19.
   1.        ]
 [-0.08525     0.021085    0.30965    ...  0.2342     18.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Turn', 'off', 'slow', 'cooker', 'and', 'serve', 'right', 'away', 'Keep', 'on', 'warm', 'if', 'you', 'plan', 'on', 'waiting', 'to', 'enjoy', 'for', 'a', 'little', 'bit', 'longer']",8,[8],"[[10], []]","[[-0.08525     0.021085    0.30965    ...  0.2342      8.
   1.        ]
 [-0.29462001 -0.20737     0.49109    ... -0.027015    7.
   1.        ]
 [-0.50059998  0.18803     0.05423    ... -0.25255001  6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Keep', 'on', 'warm', 'if', 'you', 'plan', 'on', 'waiting', 'to', 'enjoy', 'for', 'a', 'little', 'bit', 'longer', ""It's"", 'best', 'when', 'served', 'with', 'scrambled', 'eggs']",18,[18],"[[21], []]","[[-0.24154    -0.1409      0.27833    ...  0.35466    18.
   1.        ]
 [-0.21863    -0.42664     0.51959997 ...  0.18084    17.
   1.        ]
 [-1.06729996  0.60864002  0.39139    ...  0.40621999 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"[""It's"", 'best', 'when', 'served', 'with', 'scrambled', 'eggs', 'If', 'you', 'want', 'to', 'add', 'something', 'unique', 'to', 'this', 'recipe', 'add', 'your', 'favorite', 'vegetables']",11,"[11, 17]","[[12], []]","[[ 0.          0.          0.         ...  0.         11.
   1.        ]
 [ 0.13888     0.19702999  0.69613999 ...  0.88176    10.
   1.        ]
 [ 0.073242    0.11134     0.62281001 ... -0.27516001  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"[""It's"", 'best', 'when', 'served', 'with', 'scrambled', 'eggs', 'If', 'you', 'want', 'to', 'add', 'something', 'unique', 'to', 'this', 'recipe', 'add', 'your', 'favorite', 'vegetables']",17,"[11, 17]","[[20], []]","[[ 0.          0.          0.         ...  0.         17.
   1.        ]
 [ 0.13888     0.19702999  0.69613999 ...  0.88176    16.
   1.        ]
 [ 0.073242    0.11134     0.62281001 ... -0.27516001 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'want', 'to', 'add', 'something', 'unique', 'to', 'this', 'recipe', 'add', 'your', 'favorite', 'vegetables', ""It's"", 'generally', 'best', 'to', 'use', 'soft', 'vegetables', 'or', 'those', 'that', 'have', 'been', 'slightly', 'cooked', 'before', 'you', 'add', 'them']",18,"[18, 30]","[[20], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    18.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 17.
   1.        ]
 [-0.17124     0.56446999  0.34667    ...  0.69310999 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'want', 'to', 'add', 'something', 'unique', 'to', 'this', 'recipe', 'add', 'your', 'favorite', 'vegetables', ""It's"", 'generally', 'best', 'to', 'use', 'soft', 'vegetables', 'or', 'those', 'that', 'have', 'been', 'slightly', 'cooked', 'before', 'you', 'add', 'them']",30,"[18, 30]","[[20], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    30.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 29.
   1.        ]
 [-0.17124     0.56446999  0.34667    ...  0.69310999 28.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Broccoli', 'and', 'cheese', 'work', 'well', 'together', 'but', 'peppers', 'also', 'taste', 'great', 'You', 'can', 'also', 'add', 'in', 'cooked', 'sausage', 'or', 'bacon', 'if', 'you', 'want', 'some', 'meat', 'in', 'the', 'dish']",14,[14],"[[17], [19]]","[[-1.71599999e-01  1.00259995e+00  1.33260004e-02 ...  3.87919992e-01
   1.40000000e+01  1.00000000e+00]
 [-7.19529986e-02  2.31270000e-01  2.37310007e-02 ...  1.95390001e-01
   1.30000000e+01  1.00000000e+00]
 [-6.37120008e-01  6.05149984e-01 -1.93169996e-01 ...  3.61279994e-02
   1.20000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['You', 'can', 'also', 'add', 'in', 'cooked', 'sausage', 'or', 'bacon', 'if', 'you', 'want', 'some', 'meat', 'in', 'the', 'dish', 'Just', 'make', 'sure', 'that', 'the', 'meat', 'you', 'add', 'is', 'already', 'cooked', 'before', ""it's"", 'put', 'in']",24,"[24, 27, 30]","[[22], []]","[[-0.49886     0.76602     0.89750999 ...  0.78504002 24.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.28582999 23.
   1.        ]
 [-0.33818999  0.064568   -0.032558   ...  0.36017001 22.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You', 'can', 'also', 'add', 'in', 'cooked', 'sausage', 'or', 'bacon', 'if', 'you', 'want', 'some', 'meat', 'in', 'the', 'dish', 'Just', 'make', 'sure', 'that', 'the', 'meat', 'you', 'add', 'is', 'already', 'cooked', 'before', ""it's"", 'put', 'in']",27,"[24, 27, 30]","[[22], []]","[[-0.49886     0.76602     0.89750999 ...  0.78504002 27.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.28582999 26.
   1.        ]
 [-0.33818999  0.064568   -0.032558   ...  0.36017001 25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['You', 'can', 'also', 'add', 'in', 'cooked', 'sausage', 'or', 'bacon', 'if', 'you', 'want', 'some', 'meat', 'in', 'the', 'dish', 'Just', 'make', 'sure', 'that', 'the', 'meat', 'you', 'add', 'is', 'already', 'cooked', 'before', ""it's"", 'put', 'in']",30,"[24, 27, 30]","[[22], []]","[[-0.49886     0.76602     0.89750999 ...  0.78504002 30.
   1.        ]
 [-0.71766001  0.80870998  0.31867999 ...  0.28582999 29.
   1.        ]
 [-0.33818999  0.064568   -0.032558   ...  0.36017001 28.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Just', 'make', 'sure', 'that', 'the', 'meat', 'you', 'add', 'is', 'already', 'cooked', 'before', ""it's"", 'put', 'in', 'If', 'you', 'add', 'in', 'raw', 'meat', 'it', 'likely', ""won't"", 'fully', 'cook', 'when', 'the', 'rest', 'of', 'the', 'dish', 'is', 'done', 'and', 'may', 'be', 'raw']",17,[17],"[[20], []]","[[ 0.075026    0.39324999  0.90314001 ...  0.66819    17.
   1.        ]
 [-0.33252001  0.073082    0.34678    ...  0.28027001 16.
   1.        ]
 [-0.28569999  0.38159999  0.55506998 ...  0.55360001 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'add', 'in', 'raw', 'meat', 'it', 'likely', ""won't"", 'fully', 'cook', 'when', 'the', 'rest', 'of', 'the', 'dish', 'is', 'done', 'and', 'may', 'be', 'raw', 'This', 'is', 'a', 'very', 'forgiving', 'recipe', 'that', 'you', 'can', 'play', 'around', 'with', 'and', 'change', 'if', 'you', 'want', 'to', 'add', 'or', 'omit', 'something']",32,"[32, 36, 41, 43]","[[28], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    32.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 31.
   1.        ]
 [-1.23930001  0.83368999  0.083531   ...  0.44464001 30.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'add', 'in', 'raw', 'meat', 'it', 'likely', ""won't"", 'fully', 'cook', 'when', 'the', 'rest', 'of', 'the', 'dish', 'is', 'done', 'and', 'may', 'be', 'raw', 'This', 'is', 'a', 'very', 'forgiving', 'recipe', 'that', 'you', 'can', 'play', 'around', 'with', 'and', 'change', 'if', 'you', 'want', 'to', 'add', 'or', 'omit', 'something']",36,"[32, 36, 41, 43]","[[28], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    36.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 35.
   1.        ]
 [-1.23930001  0.83368999  0.083531   ...  0.44464001 34.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'add', 'in', 'raw', 'meat', 'it', 'likely', ""won't"", 'fully', 'cook', 'when', 'the', 'rest', 'of', 'the', 'dish', 'is', 'done', 'and', 'may', 'be', 'raw', 'This', 'is', 'a', 'very', 'forgiving', 'recipe', 'that', 'you', 'can', 'play', 'around', 'with', 'and', 'change', 'if', 'you', 'want', 'to', 'add', 'or', 'omit', 'something']",41,"[32, 36, 41, 43]","[[44], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    41.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 40.
   1.        ]
 [-1.23930001  0.83368999  0.083531   ...  0.44464001 39.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['If', 'you', 'add', 'in', 'raw', 'meat', 'it', 'likely', ""won't"", 'fully', 'cook', 'when', 'the', 'rest', 'of', 'the', 'dish', 'is', 'done', 'and', 'may', 'be', 'raw', 'This', 'is', 'a', 'very', 'forgiving', 'recipe', 'that', 'you', 'can', 'play', 'around', 'with', 'and', 'change', 'if', 'you', 'want', 'to', 'add', 'or', 'omit', 'something']",43,"[32, 36, 41, 43]","[[44], []]","[[-0.26269001  0.64240003  0.84802997 ...  0.23229    43.
   1.        ]
 [-0.49886     0.76602     0.89750999 ...  0.78504002 42.
   1.        ]
 [-1.23930001  0.83368999  0.083531   ...  0.44464001 41.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['This', 'is', 'a', 'very', 'forgiving', 'recipe', 'that', 'you', 'can', 'play', 'around', 'with', 'and', 'change', 'if', 'you', 'want', 'to', 'add', 'or', 'omit', 'something', 'You', 'can', 'do', 'everything', 'from', 'adding', 'in', 'some', 'garlic', 'to', 'switching', 'the', 'flavor', 'of', 'condensed', 'soup', 'you', 'use']",27,"[27, 32]","[[30], []]","[[-5.70580006e-01  4.41830009e-01  7.01020002e-01 ...  3.72530013e-01
   2.70000000e+01  1.00000000e+00]
 [-5.42639971e-01  4.14759994e-01  1.03219998e+00 ...  4.63490009e-01
   2.60000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   2.50000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['This', 'is', 'a', 'very', 'forgiving', 'recipe', 'that', 'you', 'can', 'play', 'around', 'with', 'and', 'change', 'if', 'you', 'want', 'to', 'add', 'or', 'omit', 'something', 'You', 'can', 'do', 'everything', 'from', 'adding', 'in', 'some', 'garlic', 'to', 'switching', 'the', 'flavor', 'of', 'condensed', 'soup', 'you', 'use']",32,"[27, 32]","[[34], []]","[[-5.70580006e-01  4.41830009e-01  7.01020002e-01 ...  3.72530013e-01
   3.20000000e+01  1.00000000e+00]
 [-5.42639971e-01  4.14759994e-01  1.03219998e+00 ...  4.63490009e-01
   3.10000000e+01  1.00000000e+00]
 [-2.70859987e-01  4.40060012e-02 -2.02600006e-02 ...  2.36420006e-01
   3.00000000e+01  1.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
"['How', 'to', 'make', 'chili', 'cornbread', 'pie']",2,[2],"[[5], []]","[[-0.23769     0.59391999  0.58696997 ...  0.50308001  2.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983     1.
   1.        ]
 [-0.33252001  0.073082    0.34678    ...  0.28027001  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['HOW', 'to', 'make', 'chili', 'cornbread', 'pie', 'Cook', 'the', 'ground', 'beef', 'chopped', 'onion', 'and', 'green', 'pepper', 'in', 'a', 'large', 'skillet', 'till', 'brown']",6,[6],"[[9, 11, 14], []]","[[-0.23769     0.59391999  0.58696997 ...  0.50308001  6.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983     5.
   1.        ]
 [-0.33252001  0.073082    0.34678    ...  0.28027001  4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Cook', 'the', 'ground', 'beef', 'chopped', 'onion', 'and', 'green', 'pepper', 'in', 'a', 'large', 'skillet', 'till', 'brown', 'Drain', 'the', 'fat', 'from', 'the', 'mixture', 'and', 'add', 'tomato', 'sauce', 'tomato', 'paste', 'undrained', 'beans', 'chili', 'powder', 'hot', 'pepper', 'sauce', 'and', 'the', 'cumin']",15,"[15, 22]","[[17], []]","[[-1.44420004 -0.087382   -0.24598999 ...  0.25402001 15.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 14.
   1.        ]
 [-0.85973001  0.63461    -0.12718    ...  0.58756    13.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
